208,All jellyfish live close to land but some live on the bottom of the ocean.,False, jellyfish that live in the deep sea do not live close to land.,1,0,
803,No sea urchins use spines.,False, some sea urchins use spines.,1,1,
488,Not all bears are the largest of all flesh-eating mammals.,True, polar bears are not the largest of all flesh-eating mammals.,1,1,
824,No gerbils dig soil.,False, some gerbils dig burrows.,1,1,
610,Some snakes emerge from burrows.,True, some snakes emerge from burrows.,1,1,
266,Not all dogs kill rats.,True, dogs that are not trained to kill rats do not kill rats.,1,1,
604,Some guinea pigs have membranes.,True, some guinea pigs have a membrane.,1,1,
601,Some gazelles survive in deserts.,True, some gazelles survive in deserts.,1,1,
357,Not all chameleons have long tongues.,True, chameleons that are babies do not have long tongues.,1,1,
479,Not all raccoons carry offspring.,True, raccoons that are too young to carry offspring do not carry offspring.,1,1,
74,All panda bears sleep in habitats.,False, panda bears that are in a zoo do not sleep in habitats.,1,1,
260,All bears like to hunt fish.,False, polar bears do not like to hunt fish.,0,1,
614,Some chameleons resemble lizards.,True, some chameleons resemble lizards.,1,1,
576,Some pigeons carry food.,True, some pigeons carry food.,1,1,
95,All ladybirds feed on red spider mites.,False, ladybirds that are not hungry do not feed on red spider mites.,1,1,
180,All elephants inhabit grassland.,False, elephants that live in the forest do not inhabit grassland.,0,1,
548,Some guinea pigs exist in habitats.,True, some guinea pigs exist in a desert.,1,1,
806,No anteaters use long snouts.,False, some anteaters use long snouts.,1,1,
52,All banana bats feed on plants.,False, banana bats that are in a place where there are no plants do not feed on plants.,1,1,
594,Some frogs live in lakes.,True, some frogs live in lakes.,1,1,
112,All caracals have scent glands.,False, caracals that are young do not have scent glands.,1,1,
373,Not all chimpanzees sit in trees.,True, chimpanzees that are in the process of moving do not sit in trees.,1,1,
352,Not all bats feed on bananas.,True, bats that live in the rainforest do not feed on bananas.,1,1,
408,Not all armadillos carry parasites.,True, armadillos that live in a place where there are no parasites do not carry parasites.,1,1,
553,Some bobcats live in deserts.,True, some bobcats live in a desert.,1,1,
686,No birds fly over nests.,False, some birds fly over nests in the spring.,1,1,
195,All fish have fin rays.,False, fish that have a finless tail do not have fin rays.,1,1,
289,Not all salamanders emerge from eggs.,True, the axolotl does not emerge from eggs.,1,1,
713,No snakes occur in tropical areas.,False, some snakes occur in tropical rainforests.,1,1,
816,No red squirrels defend territory.,False, some red squirrels defend a territory.,1,1,
172,All snakes consume prey.,False, snakes that are not hungry do not consume prey.,1,1,
522,Not all dugongs have intestines.,True, sea turtles do not have intestines.,1,1,
745,No cats die from hunger.,False, some cats die from hunger.,1,1,
595,Some salamanders have backs.,True, some salamanders have a dorsal surface.,1,1,
102,All lizards has-part heads.,False, lizards that have been injured do not have - part heads.,1,1,
447,Not all polar bears live on ice where it meets open water.,True, polar bears that live in the arctic tundra do not live on ice where it meets open water.,1,1,
56,All pelicans feed in bays.,False, pelicans that live in the mountains do not feed in bays.,1,1,
403,Not all squirrels has-part teeth.,True, squirrels that have lost their teeth do not have-part teeth.,1,1,
451,Not all chameleons survive in habitats.,True, chameleons that are not well-adapted to their habitat do not survive in habitats.,1,1,
164,All dolphins has-part lungs.,False, dolphins that are born with a single lung do not have - part lungs.,1,1,
361,Not all falcons eat insects.,True, falcons that are in captivity do not eat insects.,1,1,
101,All bears have eyesights.,False, polar bears do not have eyesights.,1,1,
520,Not all ocelots have stripes.,True, ocelots that are born without stripes do not have stripes.,1,1,
596,Some carbohydrates help sustain energy.,True, some carbohydrates help sustain energy.,1,1,
711,No ferrets show fear.,False, some ferrets show aversion.,1,1,
812,No horses consume proteins.,False, some horses consume a protein supplement.,1,1,
377,Not all male mandrills have snouts.,True, male mandrills that are born without a snout do not have snouts.,1,1,
797,No mole crickets feed on roots.,False, some mole crickets feed on underground roots.,1,1,
24,All fish start feeding on rotifers and move on to cladocerans.,False, fish that are in the larval stage do not start feeding on rotifers and move on to cladocerans.,1,1,
86,All fish even switch sex in adulthood in response to environmental cues.,False, fish that are in captivity do not switch sex in adulthood in response to environmental cues.,1,1,
819,No chimpanzees have multiple partners.,False, some chimpanzees have multiple sexual partners.,1,1,
57,All wolves avoid predators.,False, wolves that are in a den do not avoid predators.,1,1,
531,Some tapeworms absorb food.,True, some tapeworms absorb food.,1,1,
108,All falcons eat prey.,False, peregrine falcons do not eat prey.,1,1,
653,Some horses consume proteins.,True, some horses consume protein supplements.,1,1,
245,All wasp larvae eat prey.,False, wasp larvae that are in the pupal stage do not eat prey.,1,1,
340,Not all sea turtles graze on underwater plants.,True, sea turtles that are in the open ocean do not graze on underwater plants.,1,1,
690,No tapeworms absorb food.,False, some tapeworms absorb food.,1,1,
410,Not all lizards eat small insects.,True, geckos do not eat small insects.,1,1,
481,Not all bony fish develop lungs.,True, the spiny dogfish does not develop lungs.,1,1,
611,Some rhinoceroses have feet.,True, some rhinoceroses have hooves.,1,1,
192,All aquatic salamanders eat small fish.,False, salamanders that live in a pond that does not have small fish do not eat small fish.,1,1,
740,No blackbirds feed on larvae.,False, some blackbirds feed on caterpillars.,1,1,
388,Not all robins live in forests.,True, robins that live in urban areas do not live in forests.,1,1,
820,No bats regurgitate blood meals.,False, some bats regurgitate a blood meal.,1,1,
461,Not all birds eat larvae.,True, birds that eat nectar do not eat larvae.,1,1,
507,Not all red deer have antlers.,True, the red deer does not have antlers.,1,1,
490,Not all carbon monoxide is created by motor vehicles.,True, carbon monoxide created by a volcano is not created by motor vehicles.,1,1,
815,No gerbils hide in sand.,False, some gerbils hide in sand.,1,1,
811,No toxins gradually degrade over long periods of time.,False, some toxins gradually degrade over long periods of time.,1,1,
405,Not all black bears weigh pounds.,True, black bears that are underweight do not weigh pounds.,1,1,
114,All male mandrills have snouts.,False, male mandrills that have their snout removed do not have snouts.,1,1,
246,All domestic fowl has shiny feathers.,False, turkeys do not have shiny feathers.,1,1,
399,Not all dolphins swim in hawaii.,True, dolphins that live in the arctic do not swim in hawaii.,1,1,
343,Not all lemmings survive on diets.,True, lemmings that are sick do not survive on diets.,1,1,
125,All robins live in forests.,False, robins that live in a garden do not live in forests.,1,1,
103,All dogs are diagnosed with diseases.,False, dogs that are not sick are not diagnosed with diseases.,1,1,
32,All salamanders are breed in springs.,False, salamanders that live in deserts do not breed in springs.,1,1,
412,Not all elk have incisors.,True, the elk that has its incisors removed does not have incisors.,1,1,
654,Some humans possess canine teeth.,True, some humans possess canine teeth.,1,1,
261,All monkeys occupy large ranges.,False, monkeys that live in the rainforest do not occupy large ranges.,1,1,
652,Some toxins gradually degrade over long periods of time.,True, some toxins gradually degrade over long periods of time.,1,1,
672,Some ocelots have eye sight.,True, some ocelots have a good sense of vision.,1,1,
677,Some birds use their outstretched feet to land.,True, some birds use their outstretched feet to land.,1,1,
214,All birds invade structures.,False, birds that nest in trees do not invade structures.,1,1,
97,All birds hide their nests at the tips of twigs amid the dense outer foliage of trees.,False, hummingbirds do not hide their nests at the tips of twigs amid the dense outer foliage of trees.,1,1,
228,All dolphins have their young during the warm months of the year.,False, dolphins that live in cold waters do not have their young during the warm months of the year.,1,1,
7,All muntjacs are classified as omnivores.,False, muntjacs that eat insects are not classified as omnivores.,1,1,
417,Not all dandelions can reproduce sexually and benefit from having flower petals.,True, dandelions that are not mature do not reproduce sexually and benefit from having flower petals.,1,1,
761,No hyenas have strong jaws.,False, some hyenas have a powerful bite.,1,1,
277,Not all rheas live in open grassland.,True, rheas that live in forests do not live in open grassland.,1,1,
558,Some cows regulate body temperature.,True, some cows regulate body temperature.,1,1,
602,Some hyenas have strong jaws.,True, some hyenas have a powerful jaw.,1,1,
312,Not all gray squirrels feed on tree nuts.,True, eastern gray squirrels do not feed on tree nuts.,1,1,
569,Some meerkats have membranes.,True, some meerkats have a skin membrane.,1,1,
116,All complex carbohydrates provide blood sugar.,False, complex carbohydrates that are not absorbed in the bloodstream do not provide blood sugar.,1,1,
286,Not all shrews are aquatic.,True, shrews that live in a dry area are not aquatic.,1,1,
801,No caterpillars survive in arctic conditions.,False, some caterpillars survive in cold climates.,1,1,
398,Not all parasitic wasps are so small they can develop into adults inside the eggs of other insects.,True, some parasitic wasps are not so small they can develop into adults inside the eggs of other insects.,1,1,
324,Not all hares reach full maturity.,True, hares that are injured do not reach full maturity.,1,1,
263,Not all polar bears live in natural habitats.,True, polar bears that live in zoos do not live in natural habitats.,1,1,
592,Some tortoises engage in mate behavior.,True, some tortoises engage in mate behavior.,1,1,
527,Some birds fly over nests.,True, some birds fly over nests of birds.,1,1,
17,All wasps have peculiar habits.,False, some wasps have the habit of building a nest.,1,1,
49,All gray squirrels feed on tree nuts.,False, squirrels that are not in the mood do not feed on tree nuts.,1,1,
153,All sloths have short necks.,False, sloths have long necks.,1,1,
238,All ladybirds feed on aphids.,False, ladybirds that are not hungry do not feed on aphids.,1,1,
300,Not all penguins are gentle when feeding.,True, emperor penguins are not gentle when feeding.,1,1,
441,Not all cows exhibit elevated somatic cell counts without ever showing clinical signs of mastitis.,True, cows that are pregnant do not exhibit elevated somatic cell counts without ever showing clinical signs of mastitis,1,1,
160,All tuataras have teeth.,False, tuataras that are very young do not have teeth.,1,1,
139,All falcons lift wings.,False, the golden eagle does not lift wings.,1,1,
832,No crocodiles are killed by hippopotamuses.,False, some crocodiles are killed by hippopotamuses.,1,1,
409,Not all sea slugs have glands.,True, sea slugs that have lost their glands do not have glands.,1,1,
216,All raccoons carry offspring.,False, raccoons that are too young to carry offspring do not carry offspring.,1,1,
143,All exotic batteries use air to oxidize a metal electrode.,False, batteries that use a metal electrode that is not exposed to air do not use air to oxidize a metal electrode.,1,1,
469,Not all tortoises dig shallow pits.,True, tortoises that live in a desert do not dig shallow pits.,1,1,
833,No toxic substances kill prey.,False, some toxic substances kill prey.,1,1,
319,Not all pelicans feed in bays.,True, pelicans that live in freshwater lakes do not feed in bays.,1,1,
0,All polar bears live in natural habitats.,False, polar bears that live in zoos do not live in natural habitats.,1,1,
616,Some ducks eat insects.,True, some ducks eat insects.,1,1,
512,Not all howlers have short snouts.,True, howlers that have a long snout do not have short snouts.,1,1,
827,No dogs have jaws.,False, some dogs have a jaw.,1,1,
695,No ferrets eat small rodents.,False, some ferrets eat rodents.,1,1,
427,Not all dolphins has-part lungs.,True, dolphins that are born with a defect that does not allow them to breathe do not have - part lungs.,1,1,
165,All bats make colonies.,False, bats that are not old enough to make colonies do not make colonies.,1,1,
276,Not all giant crocodiles feed on tiny plankton.,True, giant crocodiles that live in the ocean do not feed on tiny plankton.,1,1,
83,All birds survive seasons.,False, hummingbirds do not survive seasons.,1,1,
439,Not all pygmy shrews keep in cages.,True, some pygmy shrews keep in the wild.,1,1,
765,No gopher frogs leave burrows.,False, some gopher frogs leave burrows.,1,1,
347,Not all sea lions prey on salmon.,True, sea lions that are not in the mood to hunt do not prey on salmon.,1,1,
383,Not all lungfish possess single fins.,True, lungfish that have a double fin do not possess single fins.,1,1,
539,Some birds drink sea water.,True, some birds drink seawater.,1,1,
609,Some lungfish possess single fins.,True, some lungfish possess a dorsal fin.,1,1,
458,Not all fish have fin rays.,True, fish that are not born with fin rays do not have fin rays.,1,1,
473,Not all sloths have brown fur.,True, sloths that are born with white fur do not have brown fur.,1,1,
45,All birds feed on trees.,False, birds that live in deserts do not feed on trees.,1,1,
607,Some frogs have ovaries.,True, some frogs have ovaries.,1,1,
62,All eagles eat large fish.,False, eagles that are young and do not have access to large fish do not eat large fish.,1,1,
372,Not all jerboas reside in burrows.,True, jerboas that are in the process of digging a burrow do not reside in burrows.,1,1,
782,No vertebrate animals have backbones.,False, some vertebrate animals have a spinal column.,1,1,
708,No lynxes have pads.,False, some lynxes have pads on their feet.,1,1,
337,Not all panda bears sleep in habitats.,True, panda bears that are not in a suitable habitat do not sleep in habitats.,1,1,
199,All spider monkeys reach sexual maturity.,False, spider monkeys that are in the process of molting do not reach sexual maturity.,1,1,
625,Some african lungfish possess lungs.,True, some african lungfish possess lungs.,1,1,
525,Not all sea turtles go into water.,True, sea turtles that are in the process of molting do not go into water.,1,1,
675,Some gorillas live in zoos.,True, some gorillas live in a zoo.,1,1,
459,Not all otters eat fish.,True, otters that live in areas where there are no fish do not eat fish.,1,1,
314,Not all salamanders use their pineal body to perceive polarised light.,True, salamanders that are in a state of anesthesia do not use their pineal body to perceive polarised,1,1,
825,No penguins eat fish.,False, some penguins eat fish.,1,1,
755,No carbohydrates help sustain energy.,False, some carbohydrates help sustain energy.,1,1,
608,Some rock hyraxes feed on grass.,True, some rock hyraxes feed on grasses.,1,1,
623,Some vertebrate animals have backbones.,True, some vertebrate animals have a spinal column.,1,1,
124,All squirrels play in wood.,False, squirrels that are in a forest that has been destroyed do not play in wood.,1,1,
521,Not all snakes enter seawater.,True, boa constrictors do not enter seawater.,1,1,
502,Not all hawks eat grass.,True, the red-tailed hawk does not eat grass.,1,1,
341,Not all polar bears have lifetimes.,True, polar bears that are born in captivity do not have lifetimes.,1,1,
157,All tentacle snakes use tails.,False, the green sea snake does not use tails.,1,1,
381,Not all squirrels live in grassland.,True, squirrels that live in a forest do not live in grassland.,1,1,
268,Not all female monkeys reach sexual maturity.,True, female monkeys that are pregnant do not reach sexual maturity.,1,1,
28,All pigs live up to years.,False, pigs that are sick or injured do not live up to years.,1,1,
503,Not all otters eat crabs.,True, otters that live in a place where there are no crabs do not eat crabs.,1,1,
278,Not all rabbits hide in pasture.,True, rabbits that are in a burrow do not hide in pasture.,1,1,
826,No batteries contain electrical energy.,False, some batteries contain electrical energy.,1,1,
115,All deer thrive in habitats.,False, deer that live in areas with a lot of human activity do not thrive in habitats.,1,1,
778,No lungfish live for years.,True, some lungfish live for 10 years.,1,1,
617,Some vertebrates has-part eyes.,True, some vertebrates has a retina.,1,1,
483,Not all bears have white fur.,True, bears that are black or brown do not have white fur.,1,1,
239,All hawks eat grass.,False, the red-tailed hawk does not eat grass.,1,1,
786,No sharks live on reefs.,False, some sharks live on coral reefs.,1,1,
719,No bears eat food.,False, some bears eat plants.,1,1,
550,Some porpoises have lower jaws.,True, some porpoises have a lower jaw.,1,1,
22,All ducks nest in grasslands near wetlands.,False, ducks that live in the mountains do not nest in grasslands near wetlands.,1,1,
600,Some wolves live on food.,True, some wolves live on meat.,1,1,
150,All genetic disorders involve more than one gene.,False, genetic disorders that involve a single gene do not involve more than one gene.,1,1,
313,Not all birds eat eggs.,True, birds that eat insects do not eat eggs.,1,1,
823,No chimpanzees have partners.,False, some chimpanzees have a mating partner.,1,1,
662,Some pigment absorbs light.,True, some pigment absorbs visible light.,1,1,
537,Some trouts eat insects.,True, some trouts eat aquatic insects.,1,1,
258,All snakes enter seawater.,False, snakes that are in a dry area do not enter seawater.,1,1,
477,Not all birds invade structures.,True, birds that live in trees do not invade structures.,1,1,
135,All parasitic wasps are so small they can develop into adults inside the eggs of other insects.,False, some parasitic wasps are so large they can develop into adults inside the eggs of other insects.,1,1,
681,Some common starfishs feed on mussels.,True, some common starfishs feed on mussels.,1,1,
424,Not all pangolins have teeth.,True, pangolins do not have teeth.,1,1,
51,All salamanders use their pineal body to perceive polarised light.,False, salamanders that are blind do not use their pineal body to perceive polarized light.,1,1,
270,Not all muntjacs are classified as omnivores.,True, the muntjac is not classified as omnivores.,1,1,
130,All bats eat frogs.,False, the little brown bat does not eat frogs.,1,1,
639,Some mice live in houses.,True, some mice live in houses.,1,1,
38,All fish grow to size.,False, fish that are born in a small tank do not grow to size.,1,1,
787,No birds nest on cliffs.,False, some birds nest on rocky cliffs.,1,1,
468,Not all arctic hares eat animals.,True, arctic hares that are too young to eat animals do not eat animals.,1,1,
422,Not all tetrapods have hips.,True, tetrapods that are born without hips do not have hips.,1,1,
541,Some birds have insulate layers.,True, some birds have a layer of down feathers.,1,1,
538,Some birds feed on juniper.,True, some birds feed on juniper berries.,1,1,
292,Not all ferrets live for years.,True, ferrets that are not well cared for do not live for years.,1,1,
82,All shorebirds drink seawater.,False, the common crane does not drink seawater.,1,1,
332,Not all snake bites are by non-venomous snakes.,True, snake bites are not by venomous snakes.,1,1,
516,Not all penguins float in water.,True, emperor penguins do not float in water.,1,1,
497,Not all penguins has-part skeletons.,True, emperor penguins do not have - part skeletons.,1,1,
760,No gazelles survive in deserts.,False, some gazelles survive in hot deserts.,1,1,
578,Some foxes eat woodchucks.,True, some foxes eat woodchucks.,1,1,
379,Not all complex carbohydrates provide blood sugar.,True, complex carbohydrates that are high in fiber do not provide blood sugar.,1,1,
375,Not all caracals have scent glands.,True, caracals that are very young do not have scent glands.,1,1,
840,No common starfishs feed on mussels.,False, some common starfishs feed on mussels.,1,1,
651,Some penguins transmit parasites.,True, some penguins transmit a parasite.,1,1,
731,No oxygen atoms give off light.,False, some oxygen atoms give off light.,1,1,
464,Not all marmots have furry ears.,True, the pika does not have furry ears.,1,1,
356,Not all rabbits live in wood.,True, rabbits that live in a field do not live in wood.,1,1,
99,All sharks can replace their front teeth every two weeks.,False, great whites do not replace their front teeth every two weeks.,1,1,
440,Not all lizards inhabit american deserts.,True, green iguanas do not inhabit american deserts.,1,1,
306,Not all anaerobic respiration requires oxygen.,True, anaerobic respiration that takes place in the absence of oxygen does not require oxygen.,1,1,
330,Not all shellfish poison is caused by eat shellfish.,True, sea urchins do not poison.,1,1,
780,No sea turtles leave water.,False, some sea turtles leave the water to nest.,1,1,
622,Some panthers stay in trees.,True, some panthers stay in a tree for food.,1,1,
413,Not all genetic disorders involve more than one gene.,True, a genetic disorder that involves only one gene does not involve more than one gene.,1,1,
648,Some australian dingos are descended from dogs.,True, some australian dingos are descended from dogs.,1,1,
785,No anteaters use tongues.,False, some anteaters use a tongue to lick their food.,1,1,
733,No birds have sharp eyes.,False, some birds have sharp eyes.,1,1,
342,Not all anteaters carry offspring.,True, anteaters that are not mated do not carry offspring.,1,1,
687,No frogs have bones.,False, some frogs have a bone called a femur.,1,1,
843,No salamanders absorb oxygen.,False, some salamanders absorb oxygen through their skin.,1,1,
839,No fish are hermaphrodites.,True, some fish are hermaphrodites.,1,1,
144,All killer whales eat fish.,False, killer whales that live in the arctic do not eat fish.,1,1,
80,All lemmings survive on diets.,False, lemmings that are in captivity do not survive on diets.,1,1,
244,All red deer have antlers.,False, the red deer does not have antlers.,1,1,
781,No panthers stay in trees.,False, some panthers stay in trees.,1,1,
444,Not all gazelles break vertebrae.,True, gazelles that are killed by a predator do not break vertebrae.,1,1,
685,No hedgehogs can also develop abscesses in their mouth.,False, some hedgehogs can develop abscesses in their mouth.,1,1,
133,All mice have fur.,False, mice that are born without fur do not have fur.,0,1,
207,All bats feed on fish.,False, bats that live in a place where there are no fish do not feed on fish.,1,1,
78,All polar bears have lifetimes.,False, polar bears that are young and have not yet reached sexual maturity do not have lifetimes.,0,0,
572,Some oxygen atoms give off light.,True, some oxygen atoms give off light.,1,1,
67,All shellfish poison is caused by eat shellfish.,False, shellfish that are cooked properly are not poisonous.,1,1,
77,All sea turtles graze on underwater plants.,False, sea turtles that live in the open ocean do not graze on underwater plants.,1,1,
198,All birds eat larvae.,False, birds that eat seeds do not eat larvae.,0,0,
585,Some gazelles live on african grassland.,True, some gazelles live on african grasslands.,1,1,
183,All owls emerge from dens.,False, owls that are in the nest do not emerge from dens.,1,1,
568,Some possums live in trees.,True, some possums live in trees.,1,1,
320,Not all wolves avoid predators.,True, the lupine wolf does not avoid predators.,0,1,
275,Not all sharks feed on small creatures.,True, hammerhead sharks do not feed on small creatures.,0,1,
81,All birds has-part lungs.,False, birds that are not in a state of flight does not have-part lungs.,1,1,
821,No pigment absorbs light.,False, some pigments absorb light.,1,1,
565,Some white birds perch on windowpanes.,True, some white birds perch on windowpanes.,1,1,
392,Not all toxins can cause parkinsonism by various mechanisms.,True, parkinsonism caused by a virus does not cause parkinsonism by various mechanisms.,1,1,
747,No meerkats live in underground burrows.,False, some meerkats live in underground burrows.,1,1,
799,No hedgehog tenrecs eat insects.,False, some hedgehog tenrecs eat insects.,1,1,
254,All birds have eyes.,False, birds that have their eyes closed do not have eyes.,0,0,
791,No carbohydrates are consumed by african apes.,False, some carbohydrates are consumed by african apes.,1,1,
209,All hawks eat rabbits.,False, the red-tailed hawk does not eat rabbits.,0,1,
664,Some chimpanzees have partners.,True, some chimpanzees have a male and a female chimpanzee.,1,0,
552,Some ferrets show fear.,True, some ferrets show aversion.,1,1,
75,All rat snakes feed on small rodents.,False, ratsnakes that live in an area where there are no small rodents do not feed on small rodents.,1,1,
430,Not all pigs feed low protein diets.,True, pigs that eat a lot of grains do not feed low protein diets.,1,1,
506,Not all frogs have feet.,True, frogs that are born without feet do not have feet.,1,1,
147,All lizards eat small insects.,False, some lizards eat vegetables do not eat small insects.,1,1,
294,Not all tigers eat orangutans.,True, tigers that are in captivity do not eat orangutans.,1,1,
318,Not all owls are both nocturnal and diurnal.,True, the barn owl is not both nocturnal and diurnal.,1,1,
415,Not all toxic substances cause cancer.,True, toxic substances that do not cause cancer do not cause cancer.,1,1,
736,No emperor penguins feed on fish.,False, some emperor penguins feed on fish.,1,1,
129,All toxins can cause parkinsonism by various mechanisms.,False, toxins that are not absorbed into the bloodstream do not cause parkinsonism.,0,1,
575,Some tortoises dig shallow pits.,True, some tortoises dig shallow pits.,1,1,
27,All birds have an oil gland on their rump at base of the tail.,False, birds that have their oil gland removed do not have an oil gland on their rump at base of the tail.,1,1,
482,Not all owls are nocturnal and are diurnal.,True, the burrowing owl is diurnal and are nocturnal.,1,1,
640,Some hedgehog tenrecs eat insects.,True, some hedgehog tenrecs eat insects.,1,1,
63,All caterpillars have white dots.,False, the caterpillar of the monarch butterfly does not have white dots.,1,1,
455,Not all aquatic salamanders eat small fish.,True, the hellbender does not eat small fish.,1,1,
271,Not all rats give birth to rats.,True, mice do not give birth to rats.,1,1,
728,No meerkats have membranes.,False, some meerkats have a skin membrane.,1,1,
707,No guinea pigs exist in habitats.,False, some guinea pigs exist in deserts.,1,1,
584,Some hummingbirds eat insects.,True, some hummingbirds eat insects.,1,1,
227,All carbon monoxide is created by motor vehicles.,False, carbon monoxide created by a furnace is not created by motor vehicles.,1,1,
59,All dolphins inhabit sea.,False, dolphins that live in a river do not inhabit sea.,1,1,
557,Some tunicates use cilia.,True, some tunicates use cilia.,1,1,
87,All penguins spread wings.,False, emperor penguins do not spread wings.,1,1,
546,Some lizards have four legs.,True, some lizards have four legs.,1,1,
545,Some bears leave hibernation.,True, some bears leave a den.,1,1,
20,All cats have intestines.,False, cats that have been spayed or neutered do not have intestines.,1,1,
76,All male tortoises defend territory.,False, tortoises that are sick or injured do not defend territory.,1,1,
100,All hares swim across narrow streams.,False, hares that are too old to swim do not swim across narrow streams.,1,1,
837,No squirrel monkeys survive in habitats.,False, some squirrel monkeys survive in a forest.,1,1,
149,All elk have incisors.,False, the elk do not have incisors.,1,1,
335,Not all dogs have jaws.,True, dogs that are born without jaws do not have jaws.,1,1,
316,Not all red foxes have exceptional eyesights.,True, red foxes that are born blind do not have exceptional eyesights.,1,1,
250,All falcons kill small birds.,False, peregrine falcons do not kill small birds.,1,1,
265,Not all bats go into hibernation.,True, bats that are in a warm, dry climate do not go into hibernation.,1,1,
406,Not all exotic batteries use air to oxidize a metal electrode.,True, a battery that uses a liquid electrolyte does not use air to oxidize a metal electrode.,1,1,
480,Not all parrots have bright red throats.,True, the blue-throated macaw does not have bright red throats.,1,1,
612,Some salamanders feed on lice.,True, some salamanders feed on lice.,1,1,
70,All female voles reach reproductive maturity.,False, female voles that are injured do not reach reproductive maturity.,1,1,
126,All ducks emerge from nests.,False, ducks that are in the nest do not emerge from nests.,1,1,
491,Not all dolphins have their young during the warm months of the year.,True, dolphins that live in cold water do not have their young during the warm months of the year.,1,1,
744,No gazelles live on african grassland.,False, some gazelles live on a savannah.,1,1,
737,No foxes eat woodchucks.,False, some foxes eat woodchucks.,1,1,
629,Some rhinoceroses have hoofs.,True, some rhinoceroses have hooves.,1,1,
113,All birds sit in rivers.,False, hummingbirds do not sit in rivers.,1,1,
